Subject,Activity,tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tGravityAcc-mean()-X,tGravityAcc-mean()-Y,tGravityAcc-mean()-Z,tGravityAcc-std()-X,tGravityAcc-std()-Y,tGravityAcc-std()-Z,tBodyAccJerk-mean()-X,tBodyAccJerk-mean()-Y,tBodyAccJerk-mean()-Z,tBodyAccJerk-std()-X,tBodyAccJerk-std()-Y,tBodyAccJerk-std()-Z,tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyGyro-std()-X,tBodyGyro-std()-Y,tBodyGyro-std()-Z,tBodyGyroJerk-mean()-X,tBodyGyroJerk-mean()-Y,tBodyGyroJerk-mean()-Z,tBodyGyroJerk-std()-X,tBodyGyroJerk-std()-Y,tBodyGyroJerk-std()-Z,tBodyAccMag-mean(),tBodyAccMag-std(),tGravityAccMag-mean(),tGravityAccMag-std(),tBodyAccJerkMag-mean(),tBodyAccJerkMag-std(),tBodyGyroMag-mean(),tBodyGyroMag-std(),tBodyGyroJerkMag-mean(),tBodyGyroJerkMag-std(),fBodyAcc-mean()-X,fBodyAcc-mean()-Y,fBodyAcc-mean()-Z,fBodyAcc-std()-X,fBodyAcc-std()-Y,fBodyAcc-std()-Z,fBodyAccJerk-mean()-X,fBodyAccJerk-mean()-Y,fBodyAccJerk-mean()-Z,fBodyAccJerk-std()-X,fBodyAccJerk-std()-Y,fBodyAccJerk-std()-Z,fBodyGyro-mean()-X,fBodyGyro-mean()-Y,fBodyGyro-mean()-Z,fBodyGyro-std()-X,fBodyGyro-std()-Y,fBodyGyro-std()-Z,fBodyAccMag-mean(),fBodyAccMag-std(),fBodyBodyAccJerkMag-mean(),fBodyBodyAccJerkMag-std(),fBodyBodyGyroMag-mean(),fBodyBodyGyroMag-std(),fBodyBodyGyroJerkMag-mean(),fBodyBodyGyroJerkMag-std()
9,WALKING_DOWNSTAIRS,0.295923445,-0.0203994269,-0.0910278794,0.2133922705,-0.2083107055,-0.0077153004,0.9384177733,-0.0352304645,-0.0822761749,-0.9521412207,-0.9363065588,-0.8766412974,0.1301930438,-0.0206865966,0.0026256885,0.0176233422,-0.3094424725,-0.3595133628,-0.0916383011,-0.0712598843,0.1168044007,-0.396429198,-0.3407652331,-0.2796851502,-0.0945912024,-0.0597608335,-0.0678080599,-0.509669314,-0.4486024512,-0.417239551,0.1458863579,0.2651201314,0.1458863579,0.2651201314,-0.1623760893,0.0399078186,-0.1689214006,-0.3223314648,-0.469028434,-0.4558554252,0.1031285062,-0.1831204554,-0.1037058227,0.2504887589,-0.2735613851,-0.0349494927,-0.0645354342,-0.3136430418,-0.2936777896,0.0093822434,-0.3559818214,-0.4253774083,-0.3250428909,-0.3125121955,-0.2506865867,-0.423558774,-0.3642825657,-0.3565614717,0.222203941,0.0888671674,0.0071687788,0.0705526138,-0.3475402267,-0.4241707371,-0.4631720538,-0.4851589069
9,WALKING_UPSTAIRS,0.2624364757,-0.01951011,-0.125219004,-0.3614443776,-0.3022062038,-0.2534340835,0.9026477778,-0.0377947824,-0.2660098669,-0.9543835571,-0.9013173216,-0.8940710788,0.0692266246,0.0012661222,0.007660466,-0.3352916447,-0.5861470122,-0.647296002,-0.16396719,-0.041258791,0.1456946259,-0.3439766307,-0.400859068,-0.1381764811,-0.0684689593,-0.0302797452,-0.0236327911,-0.6604195343,-0.7086047747,-0.6571142012,-0.2607275814,-0.4002220371,-0.2607275814,-0.4002220371,-0.4406675402,-0.445485398,-0.083323449,-0.4258397614,-0.6728405618,-0.7486512555,-0.3427359527,-0.4050227982,-0.3847104234,-0.3698157773,-0.2976410628,-0.2440818083,-0.4020447504,-0.608498592,-0.6151257106,-0.3274219896,-0.5901129165,-0.6778310829,-0.3139416313,-0.4991592029,-0.3276986712,-0.3616263771,-0.3520330916,-0.1655545542,-0.372890349,-0.5099294614,-0.4195331086,-0.484935752,-0.5314826939,-0.4568413252,-0.7341594494,-0.7877815908
10,STANDING,0.2766503007,-0.0155418603,-0.1079640839,-0.9784034818,-0.9195618434,-0.9412714405,0.9540087855,-0.043159783,0.034698021,-0.991259485,-0.9754107241,-0.9595796577,0.080978439,0.0119007631,-0.0048584103,-0.9643114905,-0.9413286634,-0.9764306,-0.0281854326,-0.0876820486,0.1032515607,-0.929895058,-0.9588611641,-0.9536810995,-0.1047538332,-0.0371593001,-0.0584162547,-0.9503675484,-0.9764450166,-0.9690510307,-0.951988908,-0.937264538,-0.951988908,-0.937264538,-0.9651638184,-0.9520582145,-0.9297872598,-0.9204868102,-0.9716376616,-0.9644094105,-0.9700998143,-0.9233787452,-0.9552723839,-0.9829492461,-0.9218604766,-0.9380986832,-0.9635651661,-0.9421877605,-0.9722415123,-0.9686121359,-0.9448473936,-0.9794287291,-0.924005913,-0.9603238009,-0.9509157309,-0.9322739427,-0.958399858,-0.9589012573,-0.9401101675,-0.945048243,-0.9516336905,-0.9521059645,-0.9377867434,-0.9229615505,-0.9656140814,-0.9650558155
10,SITTING,0.2706120565,-0.0150426819,-0.1042532388,-0.9829018259,-0.91797953,-0.9678269817,0.7918871981,-0.041260775,0.2025345729,-0.9731283541,-0.9356900065,-0.9668985206,0.0775372505,0.0089787546,-0.0049956643,-0.9889464141,-0.9807567898,-0.9882558037,-0.0432432177,-0.0679993599,0.0745958869,-0.9888730972,-0.9843733048,-0.960445962,-0.0931555026,-0.0411216541,-0.0489411915,-0.9923266572,-0.9925844948,-0.9902598131,-0.9607571996,-0.9396695915,-0.9607571996,-0.9396695915,-0.9880542376,-0.9852098563,-0.9442020437,-0.9630645776,-0.9937074876,-0.9916961965,-0.9849431443,-0.9404502,-0.9746446546,-0.9822424278,-0.912838063,-0.9661210426,-0.9893650139,-0.9809628561,-0.9860567678,-0.9895509174,-0.9820455911,-0.98911086,-0.9864773633,-0.9861792156,-0.9653954696,-0.9897123607,-0.9835796467,-0.9624185598,-0.9552810107,-0.9415119528,-0.9859008011,-0.9832667415,-0.9744597326,-0.9624599561,-0.9921915293,-0.9914091009
10,LAYING,0.2802305741,-0.0242944841,-0.1171686424,-0.968283685,-0.9464543021,-0.9594714864,-0.4530697376,-0.139297681,-0.0311216241,-0.9545319419,-0.966701156,-0.9630456424,0.0738150645,0.0156989971,0.0071668959,-0.9780074667,-0.9669307934,-0.9762566626,-0.0195559372,-0.0770325657,0.1047204783,-0.9617131998,-0.9536602076,-0.9719405974,-0.1003082544,-0.038879792,-0.0590744913,-0.9659005781,-0.9666210403,-0.9839493028,-0.9567818197,-0.9403016545,-0.9567818197,-0.9403016545,-0.9762344352,-0.9675569807,-0.9375909988,-0.9274711655,-0.970830849,-0.9596329316,-0.9691842086,-0.9543418491,-0.9643008452,-0.9679680386,-0.9462291483,-0.9598136678,-0.9790146688,-0.9680391738,-0.9725922129,-0.9789043641,-0.9681206922,-0.9785823391,-0.9537939121,-0.9546700345,-0.9697557772,-0.9645445664,-0.9534534966,-0.9752987971,-0.9508481091,-0.9443049747,-0.9685611216,-0.9653775534,-0.9376926426,-0.9337013153,-0.9609768216,-0.9607728755
10,WALKING,0.2785740766,-0.0170223512,-0.1090575121,-0.1787097344,-0.0227431652,-0.3956450721,0.9630921498,-0.0838277014,0.0549276242,-0.9744351581,-0.9711147198,-0.9578627283,0.0857943809,0.0040824879,-0.0162953195,-0.0521991013,0.0750804952,-0.5116629058,0.0106894976,-0.0819540784,0.0986695731,-0.4142054753,-0.2508533187,-0.1745248686,-0.1227095635,-0.0519204981,-0.0611262929,-0.3660637232,-0.5096833279,-0.3290794926,-0.1274009121,-0.1856023961,-0.1274009121,-0.1856023961,-0.1326249923,0.037608338,-0.1564587304,-0.4020251357,-0.4403636366,-0.5010279166,-0.1141900013,0.053391191,-0.4121827225,-0.2063664972,-0.1297757063,-0.4353042157,-0.1079411075,0.0309052018,-0.4640205089,-0.0791518267,0.0484867672,-0.5585126502,-0.2779137808,-0.3452090345,-0.1085300299,-0.4582929328,-0.2043928216,-0.2732928662,-0.0930237423,-0.370471944,0.0205189517,0.0502087635,-0.4126169096,-0.499759797,-0.5150653358,-0.5176757991
10,WALKING_DOWNSTAIRS,0.2904015943,-0.0200050771,-0.1108485972,0.2957335476,0.0040791536,-0.183557562,0.9398074211,-0.0646160769,0.0418715409,-0.9392676132,-0.9370038237,-0.9020852247,0.1009593874,0.0107824902,0.0001526172,0.2232758061,-0.1050203556,-0.3181884173,-0.1248395943,-0.1067425388,0.0724433686,-0.304745377,-0.3114075253,-0.0353021837,-0.0643764006,-0.0489378053,-0.0720413112,-0.4169861392,-0.4716509776,-0.2271373896,0.2508437694,0.1569982054,0.2508437694,0.1569982054,0.0507010228,0.1108772313,-0.0238468038,-0.2803828506,-0.4018543113,-0.4941057563,0.2156652732,0.0090466036,-0.1577283577,0.3249577432,-0.0633337718,-0.2686861703,0.181419131,-0.1195042956,-0.2406790354,0.1569126786,-0.1533558026,-0.3961479297,-0.2143502801,-0.2724957103,0.0391366814,-0.3395143582,-0.3432370045,-0.1503916379,0.2201157034,-0.0616742841,0.1569780471,0.0380266697,-0.3123475103,-0.3877801044,-0.4841964847,-0.5449885192
10,WALKING_UPSTAIRS,0.2671218534,-0.014385492,-0.1181804208,-0.1615919242,-0.0055528769,-0.0738744931,0.9318610274,-0.0565670279,0.0227527702,-0.9592160723,-0.9370394174,-0.8647458383,0.0648829304,0.0266314282,-0.0513375832,-0.1872201755,-0.1778030834,-0.6075204802,0.0733447168,-0.0954600216,0.0879664183,-0.3085347081,0.0411724669,-0.3205093323,-0.1572125392,-0.0372348523,-0.0365021738,-0.4272913436,-0.6046290579,-0.4822447994,-0.0266623295,-0.2115374802,-0.0266623295,-0.2115374802,-0.2620380424,-0.2260101979,0.0438573847,-0.1130626735,-0.5234629685,-0.6182723553,-0.1394107906,-0.0390688222,-0.3012064081,-0.1719573494,-0.0516284696,-0.0342347234,-0.2012143222,-0.2068728392,-0.5532306672,-0.2475983209,-0.2027961291,-0.6628941353,-0.2185247169,-0.2358589862,-0.2627633672,-0.3413016201,0.1717357853,-0.4038220828,-0.1668667216,-0.3614375347,-0.1535531474,-0.3343650438,-0.2653716891,-0.1669693778,-0.6005829983,-0.6712905621
12,STANDING,0.2774058349,-0.0169002543,-0.1055269998,-0.9812439925,-0.9231402541,-0.9206848001,0.9573178218,-0.2188653556,-0.0395382767,-0.9853142105,-0.9704826146,-0.939534099,0.0744631762,0.0100480041,-0.0078813138,-0.9724401951,-0.9532031154,-0.9755569769,-0.0300030427,-0.070008375,0.074256819,-0.8836552518,-0.9414692075,-0.9503647575,-0.0976380412,-0.0409520827,-0.0482863737,-0.9554156418,-0.9711954874,-0.9736893897,-0.9414599351,-0.9352329452,-0.9414599351,-0.9352329452,-0.9687906833,-0.9626788572,-0.8881013728,-0.852271618,-0.9692899736,-0.961923172,-0.9764694723,-0.9327756777,-0.9471782002,-0.9836472074,-0.9228520284,-0.9141891838,-0.9719716341,-0.95329178,-0.9711225279,-0.975581439,-0.9566663444,-0.9787928328,-0.8902927111,-0.9482518567,-0.952601953,-0.8843852041,-0.9385298538,-0.9543357644,-0.9452178028,-0.939741929,-0.9608590095,-0.9641455952,-0.9023567656,-0.850033172,-0.963059792,-0.962909739
12,SITTING,0.2750072249,-0.0157892989,-0.106307229,-0.982568782,-0.92858124,-0.939661889,0.9262289755,0.0830509011,0.0885640696,-0.9852036424,-0.9636419792,-0.9562086296,0.0771277656,0.0105990504,-0.0020457599,-0.9764942008,-0.9640474616,-0.9791134663,-0.0424159183,-0.0751980398,0.0728462158,-0.974425352,-0.9604971276,-0.9515525331,-0.094102349,-0.0387477475,-0.0515634091,-0.9773299273,-0.9793478308,-0.9771389539,-0.9521766214,-0.9475171002,-0.9521766214,-0.9475171002,-0.9747344898,-0.9727458927,-0.9419072408,-0.9467692416,-0.9803923376,-0.9782605359,-0.9796661437,-0.9427680169,-0.9546266288,-0.9839994775,-0.9260339757,-0.9359169582,-0.9771098871,-0.9642361914,-0.9755515641,-0.977980349,-0.9665389196,-0.9814088718,-0.9685289853,-0.9637252488,-0.9557181839,-0.9763399014,-0.9590406957,-0.9547698776,-0.9559442531,-0.9506471888,-0.9717152686,-0.9729514433,-0.9585118667,-0.9484609788,-0.9784844537,-0.9792563871
12,LAYING,0.260113433,-0.0175203917,-0.1081601257,-0.95531868,-0.9490720093,-0.9483338435,-0.3785920653,0.8033788345,0.2750431984,-0.9364583093,-0.9743964927,-0.9596439555,0.0854295394,0.0077440831,-0.0043714838,-0.9692762833,-0.9626395268,-0.9706293082,-0.0146546807,-0.083553735,0.145191848,-0.966090742,-0.9538738938,-0.9501574422,-0.0990402297,-0.0410675311,-0.0678909003,-0.9671982025,-0.9659003708,-0.9699539297,-0.9482046755,-0.9365426868,-0.9482046755,-0.9365426868,-0.9698438342,-0.9625809152,-0.9308405935,-0.9357257158,-0.9710677688,-0.9620120183,-0.9562484877,-0.951265971,-0.9547248017,-0.9552076418,-0.9506400405,-0.9483808337,-0.9687427588,-0.963223332,-0.9671496952,-0.9728200112,-0.9647036568,-0.9727138447,-0.9566538865,-0.95256172,-0.9456732415,-0.9692545853,-0.9553436757,-0.9564243823,-0.9438674399,-0.9421332552,-0.9624484187,-0.961653004,-0.9454970225,-0.9403738277,-0.9639496072,-0.9619116123
12,WALKING,0.2771286656,-0.0155609276,-0.1031611063,-0.1288985331,-0.12278329,-0.4106060626,0.9668735148,-0.1559834498,-0.0360842879,-0.97911312,-0.9646191738,-0.9502762272,0.0457644015,0.0197766948,0.0050258703,-0.0135066111,-0.0894049686,-0.512276838,-0.1045136709,-0.0344291078,0.0999739123,-0.5462634706,-0.4494013978,-0.3501702866,-0.0622389317,-0.0498526046,-0.0467338152,-0.3908072382,-0.581290691,-0.4806421996,-0.1022045504,-0.2369728688,-0.1022045504,-0.2369728688,-0.1440649227,-0.0202850504,-0.3559303651,-0.4132083408,-0.5174937754,-0.5488904506,-0.0543576395,-0.0713024551,-0.4223253002,-0.1607072606,-0.2085152801,-0.4521466944,-0.0816197953,-0.1413740706,-0.4913861728,-0.0310592946,-0.0940564084,-0.5314863218,-0.4019759318,-0.4678863378,-0.3172824844,-0.5931428818,-0.4437983296,-0.4222565212,-0.1531160028,-0.4088962994,-0.0299124253,-0.0139539087,-0.442503784,-0.4948022154,-0.5611764414,-0.5649340126
12,WALKING_DOWNSTAIRS,0.2815210974,-0.0180842669,-0.1095559323,0.0424084916,0.1108353437,-0.4250174135,0.9498619807,-0.1787021754,-0.0561050625,-0.9595040174,-0.9432984283,-0.935399348,0.0621500252,-0.0119289155,0.0048526243,0.0063191437,0.0629216671,-0.4986557935,-0.1125315644,-0.0427336693,0.0895434978,-0.3621430616,-0.4762877433,-0.3378066815,-0.0264668969,-0.0609177196,-0.065323998,-0.2786081639,-0.5174791091,-0.3652321975,0.018313943,0.0972608275,0.018313943,0.0972608275,-0.1070910196,0.0655781272,-0.2133515107,-0.3204586263,-0.4428310791,-0.452449935,0.0235049349,0.1505100012,-0.4021212215,0.0483347069,0.0167495102,-0.4873901267,-0.0070147227,0.0063940689,-0.4516143246,-0.0723114317,0.0515123126,-0.5444614259,-0.1788561673,-0.4206314741,-0.2127673643,-0.4223632375,-0.5189231346,-0.4485129904,0.1480172694,-0.1051249721,0.0769968373,0.0420631251,-0.34493842,-0.423553972,-0.4582274908,-0.4867804243
12,WALKING_UPSTAIRS,0.2729703387,-0.0263574903,-0.1073397301,-0.2901491923,-0.1038182598,-0.4366974256,0.9383714733,-0.2591442027,-0.0702503821,-0.9602462898,-0.9413783523,-0.9380711833,0.0728660814,-0.0068949489,0.0090666279,-0.3598569721,-0.3113289911,-0.7193363527,-0.0931234102,-0.0411314519,0.0898022758,-0.5266592961,-0.5229497983,-0.3496146062,-0.0455638872,-0.0335406569,-0.0653167292,-0.5499991885,-0.7611956127,-0.6064120965,-0.2291839271,-0.2858440362,-0.2291839271,-0.2858440362,-0.432469301,-0.3298279683,-0.316561586,-0.5256869491,-0.6749721323,-0.7134067123,-0.3214479252,-0.1683415199,-0.5608412127,-0.2789297481,-0.130175559,-0.4185999921,-0.3858437542,-0.333077591,-0.6879298687,-0.39060122,-0.3359263813,-0.750114856,-0.4263603315,-0.6047113162,-0.4060809363,-0.5604629635,-0.4839183906,-0.3960957194,-0.2900054187,-0.395285131,-0.3208844625,-0.3465651417,-0.5940325152,-0.5644350867,-0.7143325921,-0.7331307644
13,STANDING,0.2777584311,-0.0167891994,-0.1121241378,-0.9910207593,-0.9494224395,-0.9675380318,0.9426952968,-0.2399431463,-0.0524856614,-0.9922324018,-0.9746812258,-0.9768271574,0.0758630962,0.0076203523,-0.0007049793,-0.9876361042,-0.9777041721,-0.9869262426,-0.0295492164,-0.0753205244,0.0854712469,-0.9555773958,-0.971721756,-0.9734365961,-0.0981199987,-0.0412872578,-0.0539260781,-0.9784651246,-0.9809826614,-0.985177043,-0.9715642432,-0.9685196739,-0.9715642432,-0.9685196739,-0.9868000275,-0.9818656167,-0.9578253725,-0.9449801984,-0.9836376349,-0.9761976596,-0.9894259656,-0.9594276182,-0.9775673012,-0.9918177053,-0.9471798132,-0.9640480809,-0.9881982767,-0.9777527754,-0.9846085588,-0.9881851128,-0.9794122526,-0.9878715305,-0.9571541084,-0.97291308,-0.9743943781,-0.9558184116,-0.9714251512,-0.9755332675,-0.9723935595,-0.9704453789,-0.9819775365,-0.9806212626,-0.9574887995,-0.9468574854,-0.9771974039,-0.9764673302
13,SITTING,0.2743284996,-0.0058773294,-0.0972465111,-0.9895462753,-0.9389677416,-0.9386412155,0.9255765124,0.1017697525,0.0757773858,-0.9813791127,-0.9513530647,-0.9309795569,0.0752865881,-0.0011234409,-0.0232397245,-0.9928272641,-0.9842675578,-0.9876120902,-0.0355124857,-0.0902687402,0.0823432027,-0.9858442633,-0.9796684561,-0.9668964143,-0.0959198489,-0.0410366881,-0.0466121596,-0.9913710169,-0.9917733502,-0.989861382,-0.9576905637,-0.9379357386,-0.9576905637,-0.9379357386,-0.989497839,-0.9888130982,-0.9511426441,-0.9639405914,-0.9926043045,-0.9914149349,-0.9901354778,-0.9596739161,-0.9561830635,-0.9894105827,-0.9336665025,-0.9341890073,-0.9926782127,-0.9839141018,-0.9852612047,-0.99368217,-0.9859081204,-0.9886121002,-0.9832182029,-0.9824560539,-0.9683844155,-0.9867146941,-0.9782707088,-0.9694517547,-0.9569015597,-0.938529931,-0.9883485353,-0.9883323035,-0.9732582778,-0.9642680976,-0.9917237416,-0.9912194459
13,LAYING,0.2767163605,-0.0204404544,-0.1043318645,-0.9688919894,-0.9509479495,-0.9503929955,-0.1568522065,0.6564009444,0.5988849887,-0.9578752447,-0.9759481363,-0.9598928637,0.0767774832,0.0183441895,-0.0098838971,-0.98541995,-0.9801523429,-0.9830706574,-0.0097360997,-0.0966250701,0.1178196148,-0.9721434703,-0.96270462,-0.9673505137,-0.1018355738,-0.0417744,-0.064877042,-0.9814047429,-0.9788547474,-0.9898015492,-0.9605177682,-0.9479447466,-0.9605177682,-0.9479447466,-0.9854678539,-0.9800662434,-0.9443031119,-0.944687481,-0.9854462648,-0.9751133056,-0.9747169205,-0.9658437573,-0.9662955827,-0.9669600884,-0.9474623282,-0.9458521358,-0.9851996844,-0.9803751374,-0.9809946019,-0.9870781752,-0.9813942616,-0.9836700494,-0.96946349,-0.9686897292,-0.9691268803,-0.9734467924,-0.9599441265,-0.9697972145,-0.9595354935,-0.9494313192,-0.980754386,-0.9780443495,-0.9576816213,-0.9461334321,-0.978150814,-0.9727986323
13,WALKING,0.2758831304,-0.0185660652,-0.1114314562,-0.3469803942,0.1418666894,-0.220503537,0.9108557093,-0.2836585809,-0.1312997187,-0.9725449225,-0.9608998456,-0.9486375877,0.0809590227,0.003083645,0.0059724901,-0.220910068,0.0565488772,-0.3746331721,-0.0174207635,-0.0798472503,0.0784205641,-0.3760599142,-0.2900235503,-0.3633699481,-0.0966598593,-0.0319849272,-0.0636693233,-0.2168120653,-0.3577608998,-0.3417658245,-0.1356438678,-0.292546377,-0.1356438678,-0.292546377,-0.1332050347,-0.1317885288,-0.2186695584,-0.253240072,-0.3035082102,-0.3221183798,-0.3350301211,0.0955150667,-0.2468515076,-0.3532998489,0.0921968931,-0.2698963953,-0.2904608017,-0.0439195137,-0.3422637169,-0.2197161598,0.0946741597,-0.4061733516,-0.192856474,-0.2562135545,-0.2766079547,-0.4357147105,-0.3186185061,-0.4553339005,-0.2346008665,-0.4383889532,-0.1521115008,-0.1135919237,-0.2674723739,-0.3799518354,-0.3385271338,-0.3492856111
13,WALKING_DOWNSTAIRS,0.2949075534,-0.0143723839,-0.1019939415,-0.0681563627,-0.0321252467,-0.1583331462,0.9418756198,-0.2115551126,-0.0950820342,-0.952643084,-0.9285443711,-0.893962984,0.1017045383,-0.0075186816,-0.025297767,-0.0740908045,-0.1490277735,-0.3170466099,-0.1226722018,-0.0237205719,0.1112842397,-0.4170141616,-0.1988481612,-0.3227740828,-0.0647199843,-0.0669414081,-0.0512020476,-0.4637366743,-0.2591632483,-0.3670894856,-0.02946343,-0.0156098199,-0.02946343,-0.0156098199,-0.1279260515,-0.0433959844,-0.1021144805,-0.2367626315,-0.3235524393,-0.2764915104,-0.0726602663,-0.0364535248,-0.1511787248,-0.0680436217,-0.0924444167,-0.2333151765,-0.1148515563,-0.2078123482,-0.2761380399,-0.114744976,-0.1417751163,-0.3565794755,-0.3196771247,-0.1338288867,-0.2129066625,-0.4521903868,-0.2496603292,-0.4270082543,0.0528791881,-0.2109127664,-0.0282156657,-0.0709893839,-0.2061217072,-0.4005600612,-0.2663999032,-0.3430948612
13,WALKING_UPSTAIRS,0.2582039396,-0.0277392254,-0.1257672659,-0.2962845975,0.1044707738,-0.2172105681,0.8476343135,-0.3574045016,-0.2075071706,-0.9464415024,-0.9220549687,-0.9102710962,0.0692442068,-0.0012800976,-0.0254126299,-0.4873255398,-0.3233339322,-0.6609212636,-0.1382937623,0.0038196691,0.1166795633,-0.5410666871,-0.4035721696,-0.2118051117,-0.0664817176,-0.0453051954,-0.0661653916,-0.631037584,-0.6788059158,-0.5508803469,-0.1011535017,-0.3263396222,-0.1011535017,-0.3263396222,-0.456190454,-0.4512259311,-0.2371829581,-0.4156586062,-0.6319649022,-0.6692163831,-0.3824607364,-0.0636564766,-0.4047852399,-0.2660812924,0.1146567096,-0.184842228,-0.5062121356,-0.3689961791,-0.6314964344,-0.5143377595,-0.319400411,-0.6892357789,-0.4821130076,-0.4921761047,-0.2553389459,-0.5629110025,-0.3642832587,-0.2725250118,-0.3675228009,-0.4090655164,-0.4251000065,-0.4910908091,-0.4854773089,-0.4707708004,-0.6560885444,-0.7122614996
18,STANDING,0.2784588059,-0.0166353518,-0.1084533559,-0.9920197627,-0.9542234363,-0.9618739092,0.9475732399,-0.204206321,-0.0485767107,-0.9942700752,-0.9813359419,-0.9760442914,0.0753539482,0.0104698718,-0.0018164048,-0.9894366738,-0.9752778368,-0.9884552495,-0.0265873249,-0.0732260128,0.0843190676,-0.9622542496,-0.9804171342,-0.9728204027,-0.0987174025,-0.0406573413,-0.0532384453,-0.9819709659,-0.9911519732,-0.9862590158,-0.9726074953,-0.9722855455,-0.9726074953,-0.9722855455,-0.9859652937,-0.9860152859,-0.9630067932,-0.9597971181,-0.9886859549,-0.9885196658,-0.9904099193,-0.9612391355,-0.975772814,-0.9927890685,-0.9529119948,-0.9572161779,-0.9895449712,-0.9752436896,-0.9862656536,-0.9902879334,-0.9771790322,-0.989275839,-0.9644289264,-0.9835611597,-0.974294413,-0.9622727116,-0.9788018485,-0.9748225896,-0.976797646,-0.9732648536,-0.9849870732,-0.9862773567,-0.972352593,-0.9591134574,-0.9889606688,-0.9884074652
18,SITTING,0.2772700188,-0.012869128,-0.1119047758,-0.9943479886,-0.9749281311,-0.977572717,0.9098164693,0.1298864762,0.1618774179,-0.9940437714,-0.9840354795,-0.9783401832,0.076622889,0.0069456029,0.0027875704,-0.9916246621,-0.984002717,-0.9901531218,-0.0333057034,-0.0685796341,0.0848140512,-0.9919569589,-0.9867533439,-0.9815254954,-0.0954723234,-0.0397125591,-0.0523030405,-0.9941701907,-0.9942241621,-0.9928143251,-0.9836741518,-0.981595286,-0.9836741518,-0.981595286,-0.9898695746,-0.9911593505,-0.9776349921,-0.9813726756,-0.9948734398,-0.9948689135,-0.9931449202,-0.9765385304,-0.9829964414,-0.9949065658,-0.9749800686,-0.9757221214,-0.9919247098,-0.9836423916,-0.9886896716,-0.9920390607,-0.9856947444,-0.9901416763,-0.9899615004,-0.9887027014,-0.9830273865,-0.9925753995,-0.9857100879,-0.9827972763,-0.9847814672,-0.9822261516,-0.990407076,-0.9910442979,-0.9865352421,-0.9812526328,-0.9948081875,-0.9949676218
18,LAYING,0.2746915769,-0.0173937685,-0.1076989279,-0.9845276492,-0.9861609209,-0.9876586623,-0.2206005091,0.7197554037,0.6054953177,-0.9827159875,-0.9940935226,-0.9909572495,0.0749985011,0.0117018961,-0.0012134481,-0.9859210711,-0.9855543394,-0.9906602462,-0.0251761807,-0.0837587308,0.0937781948,-0.992872598,-0.9842028729,-0.9851083863,-0.0997154236,-0.0393440192,-0.0593135987,-0.9961044414,-0.9905476388,-0.9925481018,-0.9864562415,-0.9864645426,-0.9864562415,-0.9864645426,-0.98832154,-0.9895262775,-0.9807408468,-0.9805608778,-0.9930951226,-0.992153054,-0.9851799722,-0.9849098846,-0.9886069063,-0.9843218583,-0.9867464508,-0.9872248043,-0.9864047094,-0.9858653252,-0.9891168658,-0.9866412458,-0.9862107012,-0.9907447529,-0.9924369277,-0.9856111714,-0.9849992915,-0.9930193717,-0.9834577749,-0.9864830482,-0.986788412,-0.9876484845,-0.9885484183,-0.9897106568,-0.9843290922,-0.9814688417,-0.9919010075,-0.9927379617
18,WALKING,0.2738877586,-0.0178023632,-0.1042183155,-0.3760055213,-0.2270058749,-0.4283480611,0.9238652488,-0.2543170859,-0.0609313416,-0.9830108827,-0.9753116589,-0.9724838488,0.0767524278,0.0282745482,0.010685091,-0.3680569139,-0.3201587634,-0.6333258607,-0.0399399716,-0.0613727363,0.0944718395,-0.7044397775,-0.4964315396,-0.5114172048,-0.0966435296,-0.0433771126,-0.0502631568,-0.5781339684,-0.6949257895,-0.6632595793,-0.287908078,-0.4603464654,-0.287908078,-0.4603464654,-0.3792692621,-0.4254186613,-0.5004711479,-0.6085100913,-0.636485897,-0.7265917791,-0.3714751563,-0.2436062713,-0.4897710513,-0.3780681993,-0.2672736446,-0.439861578,-0.4147971545,-0.3619085495,-0.6011472468,-0.3759927954,-0.320264113,-0.6643271493,-0.6096734345,-0.5708981507,-0.5381523448,-0.7349013902,-0.4608906618,-0.5484097713,-0.4243867341,-0.565563057,-0.4140377513,-0.4444534861,-0.6203313943,-0.6689081466,-0.7105963111,-0.7694083855
